StartTime,MeanTime,Group,Summary
1343458481,1343406748,54,RT @NBCOlympics: Don't forget to follow @AndyThorntonNBC who is at women's gymnastics training this morning. He's live tweeting all day! ...
1343458477,1343406810,55,RT @mandymoo_steyn: @bakedtheblog swimming hockey and gymnastics! Thhheee bestest :) #olympics2012
1343458472,1343406928,56,#Olympics coming YAY im so gonna watch gymnastics :D
1343458465,1343407065,57,@kurtsiegelin @alicegainer Alice and I could be an ice skating pair if gymnastics doesn't work out! #LONDON2012
1343458462,1343407320,58,Absolutely buzzing for tomorrows Olympic events. Gonna be a great day. Boxing gymnastics weightlifting swimming. #Olympics #teamireland
1343458458,1343407357,59,Team Soonfeed kicks off the Soonfeed Office #Olympics2012 with javelin gymnastics and bubble-blowing [first post] http://t.co/DECNm5G4
1343458457,1343407418,60,I am however still looking forward to the gymnastics. #Olympics
1343458453,1343407566,61,gymnastics & track“@BriannaKGBT: Anyone as excited as me about the #Olympics2012? What is your favorite sport to watch? #Action4Sunrise”
1343458445,1343407701,62,@tv_leader I used to be a gymnast and swimmer so gymnastics and swimming for me! #Olympics2012 #Action4Sunrise
1343458438,1343407742,63,RT @BriannaKGBT: @tv_leader I used to be a gymnast and swimmer so gymnastics and swimming for me! #Olympics2012 #Action4Sunrise
1343458434,1343407800,64,my current PVR recording schedule :D #olympics #gymnastics http://t.co/yFpqVZIj
1343458430,1343407954,65,For gymnastics' fans the #London2012 #FF musts are #WillGravesAP and @nrarmour! Worth your time.
1343458424,1343408342,66,So what #sports #events are we most excited about? I can't wait for the #gymnastics #synchronised swimming and #athletics! #Olympics 2012
1343458421,1343408392,67,RT @JohnTesh: The word gymnastics comes from the Greek for “exercise naked.” Which is exactly how the earliest gymnasts trained. #TESHs ...
1343458414,1343408416,68,Kieran Behan for GOLD! #mensgymnastics #olympics
1343458410,1343408513,69,RT @BBCSport: With #Olympics gymnastics starting on Saturday @sajchowdhury talks to Louis Smith about handling expectations http://t.co ...
1343458408,1343408597,70,My fave sports are swimming diving gymnastics and any team sports #olympics
1343458407,1343408711,71,Good luck to my gymnastics coach in the opening ceremony tonight #teamGB #london2012
1343458404,1343408741,72,RT @mandymoo_steyn: @bakedtheblog swimming hockey and gymnastics! Thhheee bestest :) #olympics2012
1343458402,1343408927,73,Rooting for Russia Japan and the USA in gymnastics #olympics
1343458396,1343408953,74,French 'gymnastics team' deny reports that they are not at 'peak levels' of fitness #london2012 http://t.co/a3QTIg3C
1343458391,1343409011,75,RT @jayyybury: When's gymnastics on and maybe diving? That's all I care about #Olympics
1343458376,1343409021,76,RT @ElyseeFranglais: French 'gymnastics team' deny reports that they are not at 'peak levels' of fitness #london2012 http://t.co/a3QTIg3C
1343458373,1343409152,77,RT @BBCSport: With #Olympics gymnastics starting on Saturday @sajchowdhury talks to Louis Smith about handling expectations http://t.co ...
1343458365,1343409328,78,The brooding eyes of a champion - 2010 World Champion Mustafina at yesterday's podium training #gymnastics #London2012 http://t.co/6xWkWEuA
1343458362,1343409400,79,opening day #OlympicGames #London2012 Do you plan to watch? What is your favorite event? #archery # track #gymnastics ??
1343458359,1343409827,80,From yesterday a piece on @bethtweddlenews and her patriotic floor routine http://t.co/D4gCMFwK #gymnastics #London2012
1343458355,1343409867,81,basically i'm excited about the #olympics #swimming #synchronizedswimming and #gymnastics. bring it!!!
1343458351,1343409960,82,The battle starts in training for the USA's @jordyn_wieber http://t.co/r1dTXcUK #gymnastics #London2012
1343458337,1343409987,83,Got some gymnastics tickets! So excited #letthegamesbegin #London2012
1343458336,1343410018,84,RT @tomwgymnastics: The battle starts in training for the USA's @jordyn_wieber http://t.co/r1dTXcUK #gymnastics #London2012
1343458326,1343410186,85,I'm looking forward to tennis swimming gymnastics. I'm not looking forward to Opening Ceremony football volleyball. #Olympics
1343458324,1343410299,86,#Olympics - encourage health and well-being through gymnastics http://t.co/sebKUDcF
1343458318,1343410367,87,@BertShowBert I'm with Jeff the Olympics suck Except for maybe female gymnastics ;-) #Olympics
1343458308,1343410665,88,#Olympics FAVE sport is #gymnastics but I happen to love #swimming and #trackandfield
1343458306,1343410695,89,RT @melissambazo: basically i'm excited about the #olympics #swimming #synchronizedswimming and #gymnastics. bring it!!!
1343458305,1343410829,90,Cannnot wait to watch the gymnastics in the Olympics. #Olympics2012 best part!
1343458304,1343410903,91,69 wins in gymnastics for the romanian teams. up to now. http://t.co/iXjXehg6 #olympics
1343458297,1343411035,92,Excited for the gymnastics swimming and diving :) #Olympics
1343458296,1343411050,93,Photo: All ready for #olympics #volleyball #gymnastics #openingceremony #savoyresteraunt
1343458295,1343411115,94,Can't wait to see rythmic gymnastics #Olympics2012
1343458295,1343411261,95,Just think of all the Physics concepts we can study these next few weeks! Physics of gymnastics football (soccer) archery... #Olympics
1343458289,1343411403,96,RT @RussianGymnast: The brooding eyes of a champion - 2010 World Champion Mustafina at yesterday's podium training #gymnastics #London20 ...
1343458287,1343411559,97,Does anyone know who is in the first qualifying group for the men's gymnastics tomorrow? I can't find the list anywhere #Olympics2012
1343458287,1343411648,98,@Karina_Tumon oh gymnastics for me too! And I like pole vault & diving. #Olympics2012
1343458283,1343411688,99,Can't wait for the gymnastics!! #Olympics2012
1343458282,1343411842,100,Congrats to @Aly_Raisman for being named captain if the USA gymnastics team:) This team is ready to shine! #LONDON2012 #usagymnastics
1343458274,1343411852,101,@NiallOfficial SO excited i love the #Olympics #gymnastics #swimming #diving #everything #weshouldmateNiall
1343458273,1343411926,102,RT @StaceyStockwell: SO excited for the #Olympics gymnastics @The_O2 tomorrow!
1343458262,1343411969,103,I have to admit that normally do not watch gymnastics but I am going to do so because of @JohnW_Orozco. #BRONXSTANDUP #Olympics
1343458258,1343411976,104,Olympics opening ceremony today! If anyone has a ticket to the gymnastics I'll sacrifice my time and take it off your hands ;) #London2012
1343458258,1343412031,105,Yes I bought milk and got the one with Jonna Adlerteg on the back :D #gymnastics #london2012
1343458250,1343412049,106,This olympics is going to make me miss training more then ever but still amped to watch #gymnastics #Olympics !!!
1343458245,1343412233,107,@alicejam No. I wanna see tennis track/field gymnastics and swimming! #Olympics2012
1343458233,1343412283,108,@Doc_Samantha Swimming diving gymnastics & love spectacle of opening ceremonies. Was at Sydney & Athens opening ceremonies #Olympics
1343458229,1343412397,109,#London2012 it's times like this that I wish I was 16. And really really really good at gymnastics.
1343458216,1343412456,110,So excited for the #Olympics to start! Especially #gymnastics  that's always the best part!
1343458200,1343412505,111,RT @BBCSport: With #Olympics gymnastics starting on Saturday @sajchowdhury talks to Louis Smith about handling ... http://t.co/LhUB71mO
1343458196,1343412961,112,BOYSS!! Eh boys! Goodnews... The Olympics start today!... Thank god for gymnastics!:) #London2012
1343458194,1343413155,113,… #london2012 #olympics !!!!!!!!!!!!!!!!! I'm so exciteEEEEEEd … B-) … #Taekwondo #gymnastics #athletics #swimming #basketball #diving … #fb
1343458193,1343413193,114,RT @NBCOlympics: Don't forget to follow @AndyThorntonNBC who is at women's gymnastics training this morning. He's live tweeting all day! ...
1343458181,1343413487,115,I will only watch the opening ceremony and gymnastics just to see people fall. #Olympics
1343458172,1343413603,116,British best gymast of all times Tweddle still hasn't decided on her bar routine. http://t.co/g1Q0FrMZ #London2012 #gymnastics
1343458164,1343413704,117,Amazing story about how Kieran Behan came to qualify for gymnastics in the #olympics - can't wait to cheer him on. http://t.co/LRumwElE
1343458161,1343413814,118,Only want to watch the gymnastics dance and diving really. And then again the diving is purely for Tom Daley #Olympics2012
1343458158,1343413826,119,Pro tip: registering the kids now for gymnastics because there will be no spots left in about a week #Olympics
1343458154,1343413831,120,So excited for the olympics! I love watching the opening ceremonies every time. Particularly <3 synch diving and gymnastics :D #olympics
1343458153,1343413854,121,CCTV report on China's podium training yesterday. http://t.co/1ryA653O #gymnastics #london2012
1343458151,1343413858,122,Off the the #Olympics2012 tomorrow to see the gymnastics. Thanks BT! Rather excites but dreading the travelling in #London
1343458148,1343413867,123,RT @ElyseeFranglais: French 'gymnastics team' deny reports that they are not at 'peak levels' of fitness #london2012 http://t.co/a3QTIg3C
1343458144,1343413921,124,@BBCAfricaHYS #london2012 #olympics2012 #olympics #BBC2012 gymnastics diving figure skating
1343458138,1343413969,125,#London2012. Let the games begin. #teamUSA #track&field #gymnastics #swimming
1343458136,1343414024,126,Happy #Olympics day! Ive always lived watching gymnastics and swimming during the summer games - what's your favorite sport to watch?
1343458129,1343414063,127,Happy morning #london2012 starts today. What's your fav Olympic sport? (me: track/field swim/dive and gymnastics)
1343458128,1343414098,128,I'm so excited for tennis basketball gymnastics swimming! Wah! #Federer #MaSha #TeamPilipinas #Olympics
1343458117,1343414255,129,Just seen @NastiaLiukin twitter profile picture... Very... Bendy! When does the gymnastics start on the tv??? #London2012 #Olympics
1343458117,1343414256,130,Once in this lifetime I would like to be at the #Olympics. Preferably at the gymnastics stadium. #myolympicdream
1343458100,1343414329,131,only part of the #olympics i actually want too watch is gymnastics makes me wish i didn't quit
1343458097,1343414346,132,Events I'll be watching in the #Olympics Diving gymnastics running
1343458092,1343414358,133,RT @1ChloePriest: only part of the #olympics i actually want too watch is gymnastics makes me wish i didn't quit
1343458090,1343414366,134,So excited about #Olympics! Some great stories to follow. LOVE swimming track gymnastics. You?
1343458088,1343414427,135,Summer Olympics Events I watch- swimming gymnastics & volleyball tho I'll prob watch whatever I come across #Olympics
1343458085,1343414454,136,RT @shaywiz: Happy #Olympics day! Ive always lived watching gymnastics and swimming during the summer games - what's your favorite sport ...
1343458077,1343414603,137,Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458071,1343414613,138,Those 2 events are Weightlifting and Judo. Saying that I do enjoy the gymnastics. #Olympics
1343458070,1343414628,139,RT @sukmyswag: #Olympics I'm excited to watch gymnastics track and swimming :)
1343458062,1343414630,140,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458055,1343414647,141,7am on #WSMV RT @usagym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458051,1343414680,142,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458043,1343414690,143,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458031,1343414739,144,@WaterLevels never knew you were a fan of artistic gymnastics from the Bahamas!!! #london2012
1343458030,1343414743,145,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458025,1343414754,146,RT @1ChloePriest: only part of the #olympics i actually want too watch is gymnastics makes me wish i didn't quit
1343458025,1343414758,147,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343458025,1343414775,148,What time do women's gymnastics start? #London2012
1343458010,1343414825,149,RT @USAGym: Stay tuned to @todayshow on NBC this AM. Women's gymnastics team is coming up! #london2012 / See teamUSA @TargetCenterMN Oct 11
1343458007,1343414924,150,RT @LanaBenson1: Cannnot wait to watch the gymnastics in the Olympics. #Olympics2012 best part!
1343458006,1343414979,151,I hope millions of little girls fall in love with the sport of gymnastics in the next couple weeks just like I did 16 years ago #london2012
1343458000,1343415140,152,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457994,1343415216,153,Just remembered that #Olympics2012 start today! Can't wait for the #rhythmicgymnastics whoop whoop!
1343457992,1343415220,154,Just been called up for the #Olympics last minute call for the gymnastics. Better practice my swinging
1343457977,1343415457,155,Sure glad #golf is coming to #olympics soon. Tired of watching #canoeslalom #trampoline #teamhandball and #rhythmicgymnastics
1343457966,1343415486,156,I can't wait to watch is the gymnastics on the #Olympics 💪🇺🇸🏆❤💙
1343457962,1343415501,157,RT @ElyseeFranglais: French 'gymnastics team' deny reports that they are not at 'peak levels' of fitness #london2012 http://t.co/a3QTIg3C
1343457959,1343415519,158,Excited for tonight! #Olympics #gymnastics
1343457940,1343415522,159,I can't wait to watch the gymnastics on the #Olympics 💪🇺🇸🏆❤💙
1343457937,1343415527,160,RT @ElyseeFranglais: French 'gymnastics team' deny reports that they are not at 'peak levels' of fitness #london2012 http://t.co/a3QTIg3C
1343457936,1343415537,161,I can't wait to watch gymnastics on the #Olympics 💪🇺🇸🏆❤💙
1343457921,1343415712,162,I can't wait to watch the gymnastics at the Olympics #London2012
1343457863,1343415745,163,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457859,1343415779,164,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457852,1343415890,165,@PGBeauty You'll find me watching gymnastics (and everything else). ;) #London2012 #PGBeauty
1343457851,1343415971,166,RT @Mommy4Cocktails: Pro tip: registering the kids now for gymnastics because there will be no spots left in about a week #Olympics
1343457847,1343416175,167,Picked up canoe sprint and gymnastics tickets in the last two days ticket resales finally seem to be getting listed on website #Olympics
1343457843,1343416269,168,I don't know about you but I'm looking forward to watching some USA gymnastics. @london2012 #olympics
1343457841,1343416282,169,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457826,1343416319,170,Every time I hear interview with #Fab5 I'm expecting Chris Weber and Jalen Rose not #TeamUSA gymnastics. #Olympics #RecycledNickname
1343457809,1343416342,171,Olympics time! #London2012 #Olympics #beachvolleyball #gymnastics
1343457809,1343416434,172,#ff Tense about Tweddle? Batty for Behan? Urging on Uchimura? For all your artistic gymnastics needs: @tomwgymnastics #London2012
1343457804,1343416501,173,RT @tomwfootball: #ff Tense about Tweddle? Batty for Behan? Urging on Uchimura? For all your artistic gymnastics needs: @tomwgymnastics ...
1343457800,1343416506,174,Can't wait for the opening ceremony tonight in London or seeing the swimming track gymnastics #Olympics
1343457779,1343416513,175,Yes I would wake up this early to watch them on the today show! 💗 #gymnastics #teamUSA #pink #london2012 http://t.co/lB80rczi
1343457776,1343416562,176,Excited to watch the fab 5 in gymnastics! #Olympics #teamUSA
1343457745,1343416634,177,just saw the interview with the USA girls gymnastics team.. holy shittttt #Olympics
1343457739,1343416637,178,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457733,1343416653,179,RT @rzabrina: Excited to watch the fab 5 in gymnastics! #Olympics #teamUSA
1343457723,1343416689,180,I'm ready to watch the fab five #London2012 #USAgymnastics
1343457708,1343416703,181,Cannot wait for the Olympics to officially start #london2012 #openingceremonies #gymnastics #hardworking #yourtimetoshine @ctvolympics
1343457703,1343416725,182,@SavannahGuthrie looked 12 feet tall sitting next to the U.S. women's gymnastics team on the Today Show. #London2012 #Olympics #tinyathletes
1343457701,1343416731,183,Good luck to @maxwhitlock1 in the artistic gymnastics team qualifiers at #London2012 tomorrow! Dacorum is behind you all the way! #GoMax
1343457673,1343416767,184,Omg! #london2012 ! Beach volleyball track and field tennis soccer swimming gymnastics basketball and more?????! 😍🇺🇸 I'm so excited! 😁
1343457658,1343416781,185,@indigofurniture #olympics #win we excel in armchair gymnastics together with neatly choreographed crisp eating!
1343457649,1343416807,186,RT @tomwfootball: #ff Tense about Tweddle? Batty for Behan? Urging on Uchimura? For all your artistic gymnastics needs: @tomwgymnastics ...
1343457637,1343416808,187,RT @tomwfootball: #ff Tense about Tweddle? Batty for Behan? Urging on Uchimura? For all your artistic gymnastics needs: @tomwgymnastics ...
1343457634,1343416998,188,Today is the day!!! I am going to fill up my DVR with all my #London2012 obsessions #gymnasticsismyfav
1343457632,1343417168,189,Complete events listing and television schedule for #London2012 #Olympics #gymnastics http://t.co/pVduhrbR
1343457614,1343417186,190,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457599,1343417279,191,#London2012 olypics begin today!! EEEEEP excited for swimming gymnastics and archery <3
1343457590,1343417283,192,GO @alyraisman!! 😍💗😍 #olympics #london2012 #teamusa #gymnastics #podiumtraining #alyraisman #hotpink http://t.co/CjKRIQpP
1343457550,1343417360,193,AHHH! London Olympics starts todayyy! Can't wait to cheer for the women's and men gymnastics team! #teamUSA #gymnastics #London2012 💗🇺🇸🇬🇧💗
1343457532,1343417367,194,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457507,1343417378,195,On the train! On my way down to #London2012 follow my updates throughout the games on @BGMediaTeam #gymnastics
1343457491,1343417409,196,RT @gymbackG: I hope millions of little girls fall in love with the sport of gymnastics in the next couple weeks just like I did 16 year ...
1343457418,1343417549,197,@key2myhearrt oh im into gymnastics #Olympics2012
1343457407,1343417577,198,Olympics = Alot of gymnastics watching with my girls! #olympics #cheerdad #fromgymnasttocheerleader
1343457396,1343417591,199,RT @allgiggles1984: @key2myhearrt oh im into gymnastics #Olympics2012
1343457388,1343417612,200,thm dancing gurls right :D ? RT @allgiggles1984: @key2myhearrt oh im into gymnastics #Olympics2012
1343457384,1343417632,201,My first day at the North Greenwich Arena is during the women's all around competition. :') #gymnastics #London2012
1343457383,1343417641,202,RT @Kryslyn_Moore: AHHH! London Olympics starts todayyy! Can't wait to cheer for the women's and men gymnastics team! #teamUSA #gymnasti ...
1343457381,1343417643,203,Shawn Johnson about being in #London for the #Olympics http://t.co/4FW2rqQ4 via @todayshow #gymnastics
1343457365,1343417679,204,I am so excited for the Olympics to start! #gymnastics #London2012
1343457364,1343417686,205,RT @Kryslyn_Moore: AHHH! London Olympics starts todayyy! Can't wait to cheer for the women's and men gymnastics team! #teamUSA #gymnasti ...
1343457364,1343417730,206,So excited for the #Olympics to start!! #swimming #gymnastics #volleyball #diving
1343457357,1343417781,207,RT @NBCOlympics: Don't forget to follow @AndyThorntonNBC who is at women's gymnastics training this morning. He's live tweeting all day! ...
1343457351,1343417839,208,@RosiePope definitely gymnastics track and field and swimming!!! #Olympics
1343457350,1343417846,209,RT @Kryslyn_Moore: AHHH! London Olympics starts todayyy! Can't wait to cheer for the women's and men gymnastics team! #teamUSA #gymnasti ...
1343457338,1343417865,210,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457322,1343417894,211,RT @bethanduncalf: Only want to watch the gymnastics dance and diving really. And then again the diving is purely for Tom Daley #Olymp ...
1343457316,1343417931,212,Opening ceremonies tonight!! #Sopumped #london2012 bring on the gymnastics!
1343457312,1343417940,213,The #Olympics officially starts today! Ready for some #gymnastics! #Yayyy
1343457308,1343418005,214,#Olympics2012 yaay so excited to watch gymnastics and swimming! <3<3
1343457304,1343418080,215,@styleandpepper Mens volleyball (have a neighbor on the team!) + men's + women's gymnastics + swimming + triathlon + rowing +...! #Olympics
1343457299,1343418118,216,Got up early so I could watch the US gymnastics team on the Today Show. #obsessed #fabfive #London2012
1343457294,1343418241,217,Watch men's gymnastics or men's beach volleyball tomorrow morning #decisions #London2012
1343457291,1343418245,218,I'm so sick of all this hype for the #olympics  I just want to see some gymnastics!
1343457291,1343418258,219,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457290,1343418310,220,@imaginetoys swimming and gymnastics! #London2012
1343457283,1343418429,221,Happy Friday! Looking forward to the #Olympics just hope we see more on NBC than basketball swimming track and gymnastics.
1343457274,1343418445,222,@ElyssaK me too! I can't wait for volleyball beach volleyball gymnastics swimming so much to look forward to! #Olympics
1343457261,1343418489,223,Kinda excited for the #OlympicsXXX! I've always loved the gymnastics and track n field events #London2012
1343457260,1343418503,224,Can't wait for the gymnastics in the Olympics! #olympics2012 #London2012
1343457260,1343418509,225,I dreamed that I won the All Around Gold medal for gymnastics. #Olympics #London
1343457254,1343418515,226,Got to try and find the gymnastics people i know at the opening tonight #Olympics
1343457245,1343418591,227,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457242,1343418635,228,@damoncarson I like watching the gymnastics and the diving. Coz I used to do gym when I was younger. #olympics
1343457238,1343418674,229,Getting pretty psyched for the #London2012 #olympics rite now! Looking forward to the swimming/diving track and field & gymnastics!
1343457232,1343418748,230,The #Olympics2012 are going to be epic! Amped to watch the rhythmic gymnastics. :D
1343457231,1343418756,231,2012 Olympic Games 🇬🇧 #definitelycantmissthis #USAGymnastics #gymnastics #London2012 #foreveranathlete
1343457227,1343418948,232,Will have to keep my eye out for gymnastics in #Olympics because the US women's team (ok girls team) is amazingly talented.
1343457197,1343418996,233,To commemorate the opening ceremonies of #London2012...the best rhythmic gymnastics routine ever recorded. http://t.co/XObBVDct
1343457190,1343419158,234,“@RosiePope: What are u most excited for this Olympics? I have to say I love a good Gymnastic event #London2012 #Olympics” #gymnastics #best
1343457189,1343419170,235,RT @USAGym: Stay tuned to the @todayshow on NBC this morning. The women's gymnastics team is coming up! #london2012
1343457187,1343419182,236,What inspires you? Looking forward to the opening ceremonies #london2012 on @ctvtoronto tonight. Looking forward to tennis & gymnastics.
1343457186,1343419222,237,So excited for my olympic weekend with good friends! @staceylr90 @davelramm and deej! #volleyball #gymnastics #london2012 #Olympics
1343457175,1343419230,238,@fuggirls Ready for some Olympic gymnastics commentary? #Fierce5 #London2012
1343457171,1343419257,239,Favorite Olympic Event.........Name It........and @Noles33 we all know yours is mens gymnastics. No need for you to respond. #USA #Olympics
1343457168,1343419285,240,R u excited 4 #Olympics??! Because I am! #savethesurprise What r u watching? Im excited 4 #soccer & #gymnastics & seeing opening ceremony!
1343457156,1343419345,241,The Olympic gymnastics venue is really pink. Maybe a little too pink. That and more #London2012 news. http://t.co/1PY6qGBH
1343457155,1343419355,242,Rhythmic gymnastics doesn't start at #London2012 until August 9. You have 14 days to learn the sport before I start tweeting about it!
1343457143,1343419379,243,When the doglympics? I'm feeling very #London2012 want to try the rhythmic gymnastics http://t.co/TFybgF1K
1343457143,1343419408,244,@KittyT08 I won them so I have to go and see the mens gymnastics!! Not my first choice but can't complain. Ill tweet a few pics #Olympics
1343457133,1343419410,245,RT @MikeChiari: Complete events listing and television schedule for #London2012 #Olympics #gymnastics http://t.co/pVduhrbR
1343457128,1343419418,246,@HomoAsbo #olympics 'There's something for everyone' - I'm thinking diving swimming men's gymnastics...
1343457123,1343419646,247,RT @LondonLive: Against odds @kieranbehanirl of Ireland will compete in 3 gymnastics events at #London2012 http://t.co/eIv1IY33
1343457107,1343419760,248,RT @AbDub29: I don't know about you but I'm looking forward to watching some USA gymnastics. @london2012 #olympics
1343457103,1343419770,249,RT @stuwoo: The Olympic gymnastics venue is really pink. Maybe a little too pink. That and more #London2012 news. http://t.co/1PY6qGBH
1343457070,1343419842,250,RT @EdsonGirl66: The boys US gymnastics team is Sooo hottt! Ill be for sure watching that! #summer #olympics
1343457065,1343419844,251,Really excited for the Olympics to finally start tonight - ready for some great gymnastics and swimming! #London2012
1343457057,1343419863,252,Definitely need to watch the swimming diving gymnastics and all the running events #London2012
1343457048,1343419906,253,Track and fieldswimmingdivinggymnasticsbasketballbeach volleyball #Olympics
1343457047,1343419995,254,Sooo ready for the #2012 #olympics #in #london #gymnastics #love #cant #wait #for #tonight ! #yay (: http://t.co/GEibJH67
1343457038,1343420007,255,FINALLY! The #Olympics are here. #TeamUSA #michaelphelps #gymnastics #excited
1343457033,1343420062,256,#London2012 #gymnastics2012 #OlympicGymnastics #Olympics #London2012 #gymnastics2012 #OlympicGymnastics #Olympics
1343456994,1343420076,257,Good luck to our swimming gymnastics and soccer team!! #Olympics #BringHomeGold
1343456988,1343420090,258,Ladies gymnastics is the only sport im looking forward to *enombono* #Olympics2012
1343456984,1343420112,259,RT @anitaaalove_: Good luck to our swimming gymnastics and soccer team!! #Olympics #BringHomeGold
1343456964,1343420123,260,Let the games begin! #Olympics Opening Ceremony is tonight. What is your fave Olympic event? I can't wait for #gymnastics & #swimming.
1343456925,1343420197,261,#LONDON2012 baby highlight of #summer2012 too bad wrastlin isn't til aug 10th but lookin forward to bball girls beach vball gymnastics
1343456913,1343420242,262,I can't believe the 2012 summer Olympics begin today. So excited; have to wait four years for these games! #London2012 #gymnastics #pumped
1343456860,1343420335,263,I'd like to volunteer as tribute for the women's gymnastics team. #Olympics
1343456845,1343420366,264,Get ready to sparkle 8/11 and 8/12! @jcole @runofplay #rhythmicgymnastics #olympics
1343456829,1343420450,265,@kyox12 @runofplay i only sparkle in the sun. #rhythmicgymnastics #olympics
1343456771,1343420463,266,Is it too late to start taking gymnastics in order to compete in 2016?? #Olympics #TeamUSA
1343456733,1343420486,267,The Olympics start today! Yay! Ready to see gymnastics and volleyball this weekend! #teamUSA #olympics
1343456725,1343420542,268,This is the most excited I've been to watch the olympics.. Fab Five! #womensgymnastics #London2012
1343456715,1343420613,269,Anticipating a significant loss of followers over the next couple weeks #london #olympics #gymnastics #teamusa #eager
1343456701,1343420661,270,@markwschaefer ditto. #Olympics are always fun. I'll watch #usaarchery #usaswimming #usashooting #usadiving #usagymnastics @Brady_Ellison AZ
1343456699,1343420689,271,gymnastics and swimming on tomorrow #woo #London2012
1343456689,1343420690,272,A look at Shawn Johnson's & Moceanu's memoirs over @Deadspin & how gymnastics is covered in the media http://t.co/L1Kd0Lod #London2012
1343456680,1343420762,273,RT @ELTIGBA_: I can't wait to watch gymnastics on the #Olympics 💪🇺🇸🏆❤💙
1343456638,1343420819,274,#weiberfever #usagymnastics #london2012 #olympics
1343456622,1343420850,275,I never get tired of watching @nadiacomaneci10 routines from the '76 Olympics you are an inspiration! #gymnastics #Olympics
1343456611,1343420872,276,The #Olympics start today! What sports are you watching? A couple of my faves are #gymnastics & #equestrian. :) #London2012
1343456585,1343420898,277,RT @thechrisleroux: I'd like to volunteer as tribute for the women's gymnastics team. #Olympics
1343456567,1343420980,278,“@CapeTalk567: What is your favourite sport to watch at the Olympics and why? #Olympics2012” rhythmic gymnastics-athletic balletic grace
1343456531,1343421004,279,#olympics #goldmetals #usa #swimming #gymnastics
1343456526,1343421182,280,#Olympics2012 Sports I’ll be watching in no particular order: bball soccer track gymnastics swimming. #USA #Go4Gold
1343456492,1343421203,281,I still can't believe all of the USA Women's vaulters will be throwing amanars. 😳 #huge #teamUSA #gymnastics #london2012
1343456463,1343421248,282,can't wait to watch the #olympics #gymnastics 😍💜 #usa ❤
1343456438,1343421269,283,I have #Olympics fever! Took my first #gymnastics class in over 10 years last night and I am feeling it this morning...
1343456409,1343421277,284,RT @stuwoo:The Olympic gymnastics venue is really pink. a little too pink? #London2012 http://t.co/lSFtZKeT - My colors are blush & bashful!
1343456382,1343421300,285,All I care about is the swimming and gymnastics in the #Olympics ... Oh and dressage. Almost forgot about the dressage.
1343456357,1343421411,286,Opening ceremonies tonight!!!!! #olympics #gymnastics #phelps cant wait!
1343456345,1343421421,287,#london2012 #gymnastics http://t.co/fZszqEkZ
1343456331,1343421423,288,@MarisotaUK @grownandcurvywo @CurvyWordy I love gymnastics swimming and track and field. #Olympics
1343456330,1343421465,289,All about weightlifting beach volleyball swimming track & field and gymnastics for the next 2 weeks. #Olympics
1343456273,1343421502,290,Track gymnastics Swimming diving & Volleyball will probably be the only sports I will watch in the #Olympics
1343456266,1343421544,291,RT @NBCOlympics: Don't forget to follow @AndyThorntonNBC who is at women's gymnastics training this morning. He's live tweeting all day! ...
1343456238,1343421568,292,can't wait for the opening ceremony tonight! #Olympics2012 #gymnastics
1343456219,1343421618,293,RT @JenLaracy: can't wait for the opening ceremony tonight! #Olympics2012 #gymnastics
1343456213,1343421634,294,RT @JenLaracy: can't wait for the opening ceremony tonight! #Olympics2012 #gymnastics
1343456211,1343421637,295,Can't wait for #olympics #gymnastics USA USA!!!! (shhh i'm secretly cheering for @VictoriaMoors too! Love Love her style)
1343456197,1343421671,296,Can't wait for the gymnastics #Olympics
